customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth
6837-BJYDQ,male,0,no,No,3,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.013432835820895522,0.004909993076390492,0,20.45
2135-RXIHG,male,0,no,No,1,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.27263681592039796,0.0030983152550196165,1,45.65
6440-DKQGE,male,0,no,Yes,30,Yes,No,dsl,No,Yes,Yes,No,Yes,No,One year,No,credit card (automatic),0.46019900497512434,0.22053427186706673,0,64.33166666666666
3466-BYAVD,male,0,yes,Yes,15,Yes,No,dsl,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,mailed check,0.5099502487562189,0.12146318947611356,0,71.42666666666668
3780-YVMFA,female,0,yes,Yes,8,Yes,No,dsl,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.5004975124378109,0.06295291945534273,0,70.54375
3874-EQOEP,male,0,no,No,7,Yes,Yes,fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,mailed check,0.763681592039801,0.07347103623355643,1,93.64285714285714
1679-JRFBR,female,0,yes,Yes,70,Yes,Yes,fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,credit card (automatic),0.8945273631840797,0.9129644588045235,0,113.29357142857143
9073-ZZIAY,male,0,yes,Yes,62,Yes,No,dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,electronic check,0.6751243781094527,0.5996365105008078,0,84.11693548387096
3077-RSNTJ,female,0,yes,Yes,6,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.014427860696517386,0.01092776367412878,0,18.916666666666668
6551-GNYDG,female,0,yes,Yes,14,Yes,No,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),0.6233830845771144,0.1308562197092084,0,82.34285714285714
9167-APMXZ,female,0,no,No,22,Yes,Yes,fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),0.6557213930348259,0.208071774751904,0,82.81590909090909
2749-CTKAJ,male,0,yes,Yes,22,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.018905472636815884,0.0462843295638126,0,19.086363636363636
6371-NZYEG,male,0,yes,Yes,16,Yes,No,dsl,Yes,No,Yes,No,Yes,No,Two year,No,mailed check,0.4577114427860697,0.11599353796445881,0,64.0
7554-NEWDD,male,0,no,No,10,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.07412935323383085,0.02686360489268405,0,25.16
8992-VONJD,female,0,no,Yes,13,Yes,No,dsl,Yes,Yes,No,No,No,No,Month-to-month,Yes,electronic check,0.3756218905472637,0.08605469651511655,0,58.81153846153846
0867-MKZVY,female,0,yes,No,20,Yes,Yes,fiber optic,Yes,No,No,No,No,No,Month-to-month,No,electronic check,0.6383084577114428,0.18157742903300253,1,79.61749999999999
4482-EWFMI,female,0,no,No,2,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5119402985074627,0.013431802446342025,0,67.6
4648-YPBTM,male,0,no,No,53,Yes,Yes,dsl,No,Yes,Yes,Yes,No,Yes,Two year,Yes,bank transfer (automatic),0.5537313432835821,0.4545868912993307,0,74.68396226415095
2907-ILJBN,female,0,yes,Yes,11,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.023383084577114438,0.024821140087699055,0,21.263636363636365
6345-FZOQH,male,0,yes,No,69,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.01641791044776117,0.15516385875836605,0,19.76014492753623
3376-BMGFE,female,0,no,No,4,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,bank transfer (automatic),0.5238805970149254,0.029333025617355183,1,68.25
5997-OPVFA,male,0,yes,No,72,Yes,Yes,dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.7044776119402985,0.7195534271867067,0,86.86736111111111
3445-HXXGF,male,1,yes,No,58,No,No phone service,dsl,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,electronic check,0.2691542288557213,0.30376182783291017,1,45.710344827586205
1159-WFSGR,female,0,yes,Yes,16,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,electronic check,0.021393034825870627,0.03491807062081699,0,20.0875
7654-YWJUF,male,0,yes,No,43,Yes,No,fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,bank transfer (automatic),0.6567164179104478,0.4062370182321717,0,82.30813953488372
1875-QIVME,female,0,yes,No,2,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.8572139303482588,0.025848142164781908,1,121.4
6727-IOTLZ,male,0,yes,No,14,Yes,No,dsl,No,Yes,Yes,Yes,Yes,Yes,Two year,No,mailed check,0.6338308457711442,0.13419686129702285,0,84.41071428571429
0691-JVSYA,female,0,yes,No,53,Yes,No,fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,bank transfer (automatic),0.7621890547263681,0.574821140087699,1,94.3433962264151
5918-VUKWP,female,0,no,No,32,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,bank transfer (automatic),0.02288557213930348,0.07336141241633971,0,20.4546875
1744-JHKYS,female,0,yes,No,34,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,electronic check,0.06417910447761191,0.08786060466189707,0,22.947058823529414
2656-FMOKZ,female,1,no,No,15,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,mailed check,0.5592039800995025,0.13003692591737828,1,76.38000000000001
2070-FNEXE,female,1,no,No,7,Yes,No,fiber optic,Yes,No,No,No,No,No,Month-to-month,No,bank transfer (automatic),0.5791044776119403,0.05594276482806371,1,71.94285714285715
5947-SGKCL,female,0,yes,Yes,15,Yes,Yes,fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),0.8666666666666666,0.1777579044541888,0,103.95
3712-PKXZA,male,0,yes,No,61,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,credit card (automatic),0.02288557213930348,0.14230325409646896,0,20.524590163934427
6317-YPKDH,female,0,no,No,1,No,No phone service,dsl,No,Yes,No,No,No,No,Month-to-month,No,bank transfer (automatic),0.11641791044776117,0.0012866374336487421,1,29.95
6582-OIVSP,female,0,no,No,1,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,No,mailed check,0.2691542288557213,0.0030579275328871443,0,45.3
9367-WXLCH,male,0,no,No,8,Yes,Yes,fiber optic,No,No,No,No,No,Yes,Month-to-month,No,bank transfer (automatic),0.6592039800995024,0.07429609969997693,1,82.83125
5524-KHNJP,male,0,yes,Yes,33,Yes,No,dsl,Yes,No,Yes,No,Yes,Yes,One year,No,credit card (automatic),0.5621890547263682,0.2809254558042926,0,74.34242424242424
1918-ZBFQJ,female,0,no,No,13,Yes,No,fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,electronic check,0.6069651741293532,0.1261077775213478,1,85.51153846153846
1024-GUALD,female,0,yes,No,1,No,No phone service,dsl,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.06517412935323383,0.0006923609508423722,1,24.8
4827-USJHP,male,0,no,No,20,Yes,No,dsl,No,Yes,No,No,No,No,Month-to-month,Yes,mailed check,0.3338308457711442,0.11597622894068775,0,51.1925
8167-GJLRN,male,0,no,No,3,No,No phone service,dsl,No,No,No,Yes,No,No,Month-to-month,No,electronic check,0.12089552238805967,0.007310177705977384,0,27.383333333333336
0956-SYCWG,female,0,no,No,13,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,electronic check,0.013930348258706454,0.026078929148396032,0,18.83076923076923
8017-UVSZU,female,0,yes,No,40,Yes,Yes,dsl,No,Yes,No,No,No,No,Month-to-month,No,credit card (automatic),0.381592039800995,0.2723632587122086,0,59.4775
7100-FQPRV,male,0,yes,Yes,43,Yes,Yes,dsl,Yes,No,No,Yes,No,Yes,One year,Yes,credit card (automatic),0.5338308457711444,0.36401453957996766,0,73.79883720930232
2472-OVKUP,male,0,yes,No,6,Yes,No,fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,electronic check,0.7238805970149254,0.0591045465035772,1,88.5
2984-RGEYA,female,0,yes,Yes,69,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.014925373134328346,0.15654281098546044,0,19.933333333333334
9680-NIAUV,female,0,yes,Yes,72,Yes,Yes,fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,credit card (automatic),0.9099502487562189,0.9358989153011771,0,112.90694444444445
2146-EGVDT,male,0,yes,Yes,59,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),0.010447761194029848,0.13546042003231018,0,20.215254237288136
2604-IJPDU,female,0,yes,No,20,Yes,No,fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,electronic check,0.7791044776119402,0.21726863604892685,0,95.08250000000001
9178-JHUVJ,male,0,yes,Yes,24,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,bank transfer (automatic),0.05820895522388059,0.0656127394414955,0,24.474999999999998
6168-YBYNP,male,0,no,No,59,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.92636815920398,0.7501673205631203,0,110.5042372881356
7255-SSFBC,male,0,yes,Yes,72,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.9353233830845772,0.925784675744288,0,111.68958333333333
3645-DEYGF,male,0,no,Yes,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.02487562189054726,0.00022501730902377065,0,20.75
9323-HGFWY,female,0,yes,No,27,Yes,No,fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,credit card (automatic),0.8323383084577115,0.3072178629125317,0,99.30185185185185
8544-GOQSH,female,0,no,No,14,Yes,No,fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,credit card (automatic),0.6149253731343283,0.1261827832910224,0,79.45
3363-DTIVD,male,0,yes,Yes,71,Yes,Yes,fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,electronic check,0.8686567164179103,0.8523771059312255,0,104.30281690140845
7018-WBJNK,male,0,no,Yes,13,Yes,No,fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,credit card (automatic),0.5975124378109452,0.11714170320793908,0,79.53461538461539
9142-KZXOP,male,0,no,No,44,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,No,credit card (automatic),0.5034825870646765,0.33927417493653356,0,67.24886363636364
7674-YTAFD,female,0,no,No,33,Yes,No,fiber optic,No,Yes,No,Yes,No,No,One year,Yes,bank transfer (automatic),0.6139303482587065,0.30764481883221784,0,81.35909090909091
6348-SNFUS,male,0,yes,Yes,72,No,No phone service,dsl,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,credit card (automatic),0.37014925373134333,0.48008308331410104,0,58.044444444444444
1285-OKIPP,male,0,no,No,1,Yes,No,fiber optic,No,No,No,No,No,Yes,Month-to-month,No,electronic check,0.6134328358208956,0.007050542349411494,1,79.9
7825-ECJRF,female,0,no,No,19,Yes,No,fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.8791044776119402,0.2210535425801985,1,101.81315789473685
1347-KTTTA,male,0,yes,No,64,Yes,No,fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,credit card (automatic),0.8378109452736319,0.765670436187399,0,103.9703125
7841-TZDMQ,male,0,no,No,2,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,Yes,credit card (automatic),0.2761194029850746,0.007581352411723978,1,42.25
4195-NZGTA,female,0,no,No,1,No,No phone service,dsl,No,No,No,No,No,No,Month-to-month,No,electronic check,0.06965174129353235,0.00074428802215555,0,25.25
7157-SMCFK,male,0,no,Yes,61,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.014925373134328346,0.12755596584352644,0,18.42950819672131
4709-LKHYG,female,0,yes,Yes,29,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,electronic check,0.01741293532338306,0.06014885760443111,0,18.622413793103448
2504-DSHIH,male,1,yes,No,23,Yes,Yes,fiber optic,No,No,No,No,No,Yes,Month-to-month,No,electronic check,0.682089552238806,0.22583083314101085,0,85.90652173913043
0699-NDKJM,female,0,yes,No,57,No,No phone service,dsl,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),0.4029850746268656,0.39448996076621273,0,60.30614035087719
9286-BHDQG,male,0,yes,Yes,72,No,No phone service,dsl,Yes,Yes,Yes,Yes,No,No,Two year,No,credit card (automatic),0.26865671641791045,0.3601430879298408,0,43.608333333333334
0230-WEQUW,male,0,yes,No,66,No,No phone service,dsl,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,bank transfer (automatic),0.381592039800995,0.43507962150934687,0,57.41212121212121
2040-LDIWQ,male,0,yes,Yes,65,Yes,Yes,dsl,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.6562189054726368,0.6122432494807293,0,81.91538461538461
6496-JDSSB,female,0,no,No,8,Yes,No,fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),0.6144278606965173,0.06990537733671821,0,78.075
9408-SSNVZ,female,0,no,No,4,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5164179104477612,0.028796445880452347,1,67.0875
4443-EMBNA,female,0,yes,No,71,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.06467661691542287,0.2097969074544196,0,25.871830985915494
6469-MRVET,male,0,yes,Yes,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,electronic check,0.019402985074626844,0.0001615508885298867,0,20.2
0742-MOABM,male,0,yes,No,4,Yes,No,dsl,No,No,No,Yes,No,No,Month-to-month,No,mailed check,0.31641791044776113,0.018526425109623816,1,44.8375
5961-VUSRV,female,0,no,No,12,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,bank transfer (automatic),0.010945273631840807,0.0231421647819063,0,18.279166666666665
6778-JFCMK,male,0,no,No,24,No,No phone service,dsl,Yes,No,No,No,Yes,Yes,One year,Yes,mailed check,0.3218905472636816,0.1465439649203785,0,53.697916666666664
6341-JVQGF,female,0,yes,Yes,31,Yes,No,dsl,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,mailed check,0.6258706467661692,0.29159358412185554,0,82.12096774193549
2232-DMLXU,female,0,yes,No,1,Yes,No,dsl,No,No,No,No,Yes,No,Month-to-month,No,mailed check,0.36766169154228856,0.0042003231017770605,1,55.2
4811-JBUVU,male,0,no,No,30,Yes,Yes,fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,credit card (automatic),0.7129353233830846,0.31206438956842836,0,90.77166666666668
0945-TSONX,female,0,yes,Yes,47,Yes,Yes,dsl,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.6671641791044776,0.47178052157858297,0,87.38829787234043
2651-ZCBXV,male,0,no,No,54,Yes,Yes,fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.8930348258706468,0.6625721209323794,0,106.6787037037037
3316-UWXUY,male,0,no,No,50,Yes,No,fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,credit card (automatic),0.7487562189054726,0.5456612047080545,0,94.95
8937-RDTHP,male,0,no,No,1,Yes,No,fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,mailed check,0.6601990049751243,0.007592891760904685,1,84.6
7083-MIOPC,female,0,no,No,72,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),0.019900497512437804,0.17864066466651282,0,21.762500000000003
1984-GPTEH,female,0,no,No,29,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,electronic check,0.06865671641791044,0.07883683360258482,0,24.20689655172414
1251-KRREG,male,0,no,No,2,Yes,Yes,dsl,No,Yes,No,No,No,No,Month-to-month,Yes,mailed check,0.3597014925373134,0.010996999769213017,1,57.05
0621-JFHOL,female,0,no,No,10,No,No phone service,dsl,No,No,No,Yes,No,No,Two year,Yes,mailed check,0.1129353233830846,0.032339026078929155,0,29.905
9903-LYSAB,male,0,yes,No,18,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.546268656716418,0.14852873297945998,0,72.55277777777778
0094-OIFMO,female,1,no,No,11,Yes,No,fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.763681592039801,0.1271059312254789,1,101.84545454545454
9227-UAQFT,male,0,no,No,16,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.014925373134328346,0.030642741749365338,0,17.771875
7301-ABVAD,female,0,no,No,72,Yes,Yes,dsl,No,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.6800995024875621,0.730636972074775,0,88.20138888888889
6614-FHDBO,male,0,no,No,72,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.9049751243781096,0.9069351488576045,0,109.42083333333333
7576-ASEJU,female,0,yes,Yes,41,Yes,No,dsl,Yes,No,No,Yes,Yes,Yes,One year,Yes,credit card (automatic),0.5616915422885572,0.36566466651280866,0,77.74756097560976
9058-HRZSV,female,1,yes,No,65,Yes,No,fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,electronic check,0.7577114427860697,0.7047484421878606,0,94.24846153846153
4522-AKYLR,female,1,no,No,13,Yes,No,dsl,No,Yes,Yes,No,No,No,Month-to-month,Yes,electronic check,0.363681592039801,0.08221786291253173,0,56.25384615384615
0221-WMXNQ,male,1,no,No,4,Yes,No,fiber optic,Yes,No,No,No,No,No,Month-to-month,No,electronic check,0.5681592039800994,0.029379183014078002,0,68.35
0303-UNCIP,male,0,no,No,41,Yes,Yes,dsl,No,No,Yes,No,No,Yes,One year,No,mailed check,0.46517412935323377,0.28998384491114704,0,61.75121951219513
9947-OTFQU,male,1,no,No,15,Yes,No,fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,electronic check,0.5587064676616916,0.12179783060235402,1,71.61999999999999
0322-YINQP,male,0,no,No,1,Yes,No,dsl,Yes,No,No,No,No,No,Month-to-month,Yes,mailed check,0.3014925373134328,0.0034329563812600964,1,48.55
0959-WHOKV,male,0,no,No,42,Yes,Yes,fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,electronic check,0.8034825870646766,0.4938437572120932,0,102.34404761904761
4075-JFPGR,female,0,yes,No,51,Yes,No,fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,electronic check,0.7487562189054726,0.5308966074313409,0,90.57941176470588
4629-NRXKX,female,0,yes,Yes,2,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,0.518905472636816,0.01481075467343642,1,73.575
9514-JDSKI,male,1,yes,No,1,No,No phone service,dsl,No,Yes,No,No,Yes,No,Month-to-month,No,electronic check,0.218407960199005,0.0024694207246711286,1,40.2
3282-ZISZV,male,0,no,Yes,32,Yes,Yes,dsl,No,Yes,Yes,Yes,Yes,Yes,One year,No,credit card (automatic),0.6512437810945274,0.3016962843295638,0,82.290625
